,Hours,Content Adgroup,Content,ContentID,ContentType,ContentSite,Adgroup,Adgroup Name,Adgroup Type,SEM Keyword,Keyword,KeywordType,Campaign Clicks,Order Value,Visitors,New Visitors,Bounces,Entry Rate %,Exit Rate %,OP Visits w Catalogue %,OP Visits w Search %,OP Visits w Product %,OP Visits w step Cart %,Campaign Lifecycle Contacts
7530,14,[B_060663]: Bysi {ID},B_060663,B_060663,NA,NA,Bysi,Bysi,NA,bYSI (Exact),bysi ,Exact,1,-1.0,1,1,1,100,100,100,0,0,0,-1
7531,14,[B_061000|eco_02]: Swiss Army online shop {ID},B_061000|eco_02,B_061000,eco_02,NA,Swiss Army online shop,Swiss Army online shop,NA,+toko +swiss +army (Broad),toko swiss army ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
7532,14,[B_061507|eco_02]: Aprilia online shop {ID},B_061507|eco_02,B_061507,eco_02,NA,Aprilia online shop,Aprilia online shop,NA,+toko +aprilia (Broad),toko aprilia ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
7533,14,[B_063323]: Puravida {ID},B_063323,B_063323,NA,NA,Puravida,Puravida,NA,+Puravida (Broad),puravida ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
7534,14,[B_060962]: Hellolulu {ID} (Mobile),B_060962,B_060962,NA,NA,Hellolulu (Mobile),Hellolulu,Mobile,+hellolulu (Broad),hellolulu ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
7535,14,[B_060980|eco_04]: Pink buy online {ID} (Mobile),B_060980|eco_04,B_060980,eco_04,NA,Pink buy online (Mobile),Pink buy online,Mobile,+beli +pink (Broad),beli pink ,Broad,4,-1.0,1,0,0,100,100,100,0,0,0,-1
7536,14,[B_060980|mat_01]: Pink material {ID},B_060980|mat_01,B_060980,mat_01,NA,Pink material,Pink material,NA,+pink +kulit (Broad),pink kulit ,Broad,3,-1.0,1,0,0,100,100,100,0,0,0,-1
7537,14,[B_062696|geo_01]: evb indonesia {ID},B_062696|geo_01,B_062696,geo_01,NA,evb indonesia,evb indonesia,NA,+evb +indonesia (Broad),evb indonesia ,Broad,3,-1.0,1,0,0,100,100,100,0,0,0,-1
7538,14,[B_060070|eco_09]: Nike official site {ID} (Mobile),B_060070|eco_09,B_060070,eco_09,NA,Nike official site (Mobile),Nike official site,Mobile,+situs +resmi +nike (Broad),situs resmi nike ,Broad,2,-1.0,1,0,0,100,100,100,100,0,0,-1
7539,14,[B_063210|eco_01]: Puma online {ID} (Test),B_063210|eco_01,B_063210,eco_01,NA,Puma online (Test),Puma online,Test,+puma +online (Broad),puma online ,Broad,2,-1.0,1,0,0,100,100,100,0,0,0,-1
7540,14,[B_060624|att_02]: Rayban latest {ID},B_060624|att_02,B_060624,att_02,NA,Rayban latest,Rayban latest,NA,+rayban +terbaru (Broad),rayban terbaru ,Broad,2,-1.0,1,0,0,100,100,100,0,0,0,-1
7541,14,[B_060666|dis_04]: Skin Food cheap {ID},B_060666|dis_04,B_060666,dis_04,NA,Skin Food cheap,Skin Food cheap,NA,+skinfood +murah (Broad),skinfood murah ,Broad,2,-1.0,1,0,0,100,100,100,0,0,0,-1
7542,14,[B_060623|dis_02]: Esprit price {ID},B_060623|dis_02,B_060623,dis_02,NA,Esprit price,Esprit price,NA,+harga +esprit (Broad),harga esprit ,Broad,2,-1.0,1,0,0,100,100,100,0,0,0,-1
7543,14,[B_062368]: Revitalash {ID},B_062368,B_062368,NA,NA,Revitalash,Revitalash,NA,+revitalash (Broad),revitalash ,Broad,2,-1.0,1,0,0,100,100,100,0,0,0,-1
7544,14,[B_062245]: Malana Indonesia {ID},B_062245,B_062245,NA,NA,Malana Indonesia,Malana Indonesia,NA,malana indonesia (Exact),malana indonesia ,Exact,2,-1.0,1,0,0,100,100,100,0,0,0,-1
7545,14,[B_061344|geo_07]: Crumpler surabaya {ID},B_061344|geo_07,B_061344,geo_07,NA,Crumpler surabaya,Crumpler surabaya,NA,+crumpler +surabaya (Broad),crumpler surabaya ,Broad,2,-1.0,1,0,0,100,100,100,0,0,0,-1
7546,14,[B_060070|att_02]: Nike latest {ID} (Mobile),B_060070|att_02,B_060070,att_02,NA,Nike latest (Mobile),Nike latest,Mobile,-1,NA,NA,2,-1.0,1,0,0,100,100,100,0,0,0,-1
7547,14,[B_060980|eco_05]: Pink stockist {ID},B_060980|eco_05,B_060980,eco_05,NA,Pink stockist,Pink stockist,NA,+jual +pink (Broad),jual pink ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7548,14,[B_060603|geo_04]: Adidas jakarta {ID} (Mobile),B_060603|geo_04,B_060603,geo_04,NA,Adidas jakarta (Mobile),Adidas jakarta,Mobile,+adidas +di +jakarta (Broad),adidas di jakarta ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7549,14,[B_060973|geo_03]: Oakley denpasar {ID},B_060973|geo_03,B_060973,geo_03,NA,Oakley denpasar,Oakley denpasar,NA,+oakley +denpasar (Broad),oakley denpasar ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7550,14,[B_063288|geo_07]: Hazna surabaya {ID},B_063288|geo_07,B_063288,geo_07,NA,Hazna surabaya,Hazna surabaya,NA,+Hazna +surabaya (Broad),hazna surabaya ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7551,14,[B_060980|geo_01]: Pink indonesia {ID},B_060980|geo_01,B_060980,geo_01,NA,Pink indonesia,Pink indonesia,NA,+pink +di +indonesia (Broad),pink di indonesia ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7552,14,[B_062992|geo_06]: Mug semarang {ID},B_062992|geo_06,B_062992,geo_06,NA,Mug semarang,Mug semarang,NA,+mug +di +semarang (Broad),mug di semarang ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7553,14,[B_061925]: Shirtbank {ID},B_061925,B_061925,NA,NA,Shirtbank,Shirtbank,NA,shirtbank (Exact),shirtbank ,Exact,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7554,14,[B_063284]: O Way {ID},B_063284,B_063284,NA,NA,O Way,O Way,NA,+O +Way (Broad),o way ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7555,14,[B_063332|geo_06]: Juara semarang {ID},B_063332|geo_06,B_063332,geo_06,NA,Juara semarang,Juara semarang,NA,+Juara +semarang (Broad),juara semarang ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7556,14,[B_061359]: Teabag {ID},B_061359,B_061359,NA,NA,Teabag,Teabag,NA,+teabag (Broad),teabag ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7557,14,[B_063200]: Monkee Genes {ID},B_063200,B_063200,NA,NA,Monkee Genes,Monkee Genes,NA,monkee genes (Exact),monkee genes ,Exact,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7558,14,[B_061122|geo_01]: Wacoal indonesia {ID},B_061122|geo_01,B_061122,geo_01,NA,Wacoal indonesia,Wacoal indonesia,NA,+wacoal +indonesia (Broad),wacoal indonesia ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7559,14,[B_061124]: Tweezerman {ID},B_061124,B_061124,NA,NA,Tweezerman,Tweezerman,NA,tweezerman (Broad),tweezerman ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7560,14,[B_060606|geo_04]: Surfer Girl jakarta {ID} (Mobile),B_060606|geo_04,B_060606,geo_04,NA,Surfer Girl jakarta (Mobile),Surfer Girl jakarta,Mobile,+surfer +girl +di +jakarta (Broad),surfer girl di jakarta ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7561,14,[B_062838|eco_11]: Calosa fashion {ID},B_062838|eco_11,B_062838,eco_11,NA,Calosa fashion,Calosa fashion,NA,+calosa +fashion (Broad),calosa fashion ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7562,14,[B_063384]: Monika Jufry {ID},B_063384,B_063384,NA,NA,Monika Jufry,Monika Jufry,NA,monika jufry (Exact),monika jufry ,Exact,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7563,14,[B_063190|geo_04]: Fitflop jakarta {ID},B_063190|geo_04,B_063190,geo_04,NA,Fitflop jakarta,Fitflop jakarta,NA,+fitflop +jakarta (Broad),fitflop jakarta ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7564,14,[B_063304|geo_01]: Wet n Wild indonesia {ID},B_063304|geo_01,B_063304,geo_01,NA,Wet n Wild indonesia,Wet n Wild indonesia,NA,+Wet +n +Wild +indonesia (Broad),wet n wild indonesia ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7565,14,[B_063285|eco_11]: Shasmira fashion {ID},B_063285|eco_11,B_063285,eco_11,NA,Shasmira fashion,Shasmira fashion,NA,+Shasmira +fashion (Broad),shasmira fashion ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7566,14,[B_060606|eco_01]: Surfer Girl online {ID},B_060606|eco_01,B_060606,eco_01,NA,Surfer Girl online,Surfer Girl online,NA,+surfer +girl +online (Broad),surfer girl online ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7567,14,[B_063275]: Biokos {ID},B_063275,B_063275,NA,NA,Biokos,Biokos,NA,+Biokos (Broad),biokos ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7568,14,[B_061279]: Goody {ID},B_061279,B_061279,NA,NA,Goody,Goody,NA,goody (Broad),goody ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7569,14,[B_060088|geo_07]: Hush Puppies surabaya {ID},B_060088|geo_07,B_060088,geo_07,NA,Hush Puppies surabaya,Hush Puppies surabaya,NA,+hush +puppies +surabaya (Broad),hush puppies surabaya ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7570,14,[B_063302]: Urban Twist {ID},B_063302,B_063302,NA,NA,Urban Twist,Urban Twist,NA,+Urban +Twist (Broad),urban twist ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7571,14,[B_062992|eco_01]: Mug online {ID},B_062992|eco_01,B_062992,eco_01,NA,Mug online,Mug online,NA,+mug +online (Broad),mug online ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7572,14,[B_062992|geo_07]: Mug surabaya {ID},B_062992|geo_07,B_062992,geo_07,NA,Mug surabaya,Mug surabaya,NA,+mug +surabaya (Broad),mug surabaya ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7573,14,[B_060070|dis_04]: Nike cheap {ID},B_060070|dis_04,B_060070,dis_04,NA,Nike cheap,Nike cheap,NA,+nike +murah (Broad),nike murah ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7574,14,[B_060666|dis_04]: Skin Food cheap {ID} (Mobile),B_060666|dis_04,B_060666,dis_04,NA,Skin Food cheap (Mobile),Skin Food cheap,Mobile,+skinfood +murah (Broad),skinfood murah ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7575,14,[B_062960|sty_02]: Ana style {ID},B_062960|sty_02,B_062960,sty_02,NA,Ana style,Ana style,NA,+model +ana (Broad),model ana ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7576,14,[B_063353|eco_01]: Nine West online {ID} (Test),B_063353|eco_01,B_063353,eco_01,NA,Nine West online (Test),Nine West online,Test,+nine +west +online (Broad),nine west online ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7577,14,[B_060235|geo_01]: Xsml indonesia {ID},B_060235|geo_01,B_060235,geo_01,NA,Xsml indonesia,Xsml indonesia,NA,+xsml +indonesia (Broad),xsml indonesia ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7578,14,[B_060388|geo_02]: Calvin Klein bandung {ID},B_060388|geo_02,B_060388,geo_02,NA,Calvin Klein bandung,Calvin Klein bandung,NA,+calvin +klein +bandung (Broad),calvin klein bandung ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7579,14,[B_061349]: Lalique {ID},B_061349,B_061349,NA,NA,Lalique,Lalique,NA,lalique (Exact),lalique ,Exact,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7580,14,[B_062075|geo_01]: Tolliver indonesia {ID} (Mobile),B_062075|geo_01,B_062075,geo_01,NA,Tolliver indonesia (Mobile),Tolliver indonesia,Mobile,+tolliver +indonesia (Broad),tolliver indonesia ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7581,14,[B_060980|gen_05]: Pink kids {ID},B_060980|gen_05,B_060980,gen_05,NA,Pink kids,Pink kids,NA,+pink +anak (Broad),pink anak ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7582,14,[B_062579]: Skelly {ID},B_062579,B_062579,NA,NA,Skelly,Skelly,NA,skelly (Exact),skelly ,Exact,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7583,14,[B_063203|geo_04]: Giordano jakarta {ID} (Test),B_063203|geo_04,B_063203,geo_04,NA,Giordano jakarta (Test),Giordano jakarta,Test,+giordano +di +jakarta (Broad),giordano di jakarta ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7584,14,[B_063360|geo_07]: Varsity surabaya {ID},B_063360|geo_07,B_063360,geo_07,NA,Varsity surabaya,Varsity surabaya,NA,+varsity +surabaya (Broad),varsity surabaya ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7585,14,[B_060070|eco_05]: Nike stockist {ID} (Tablet),B_060070|eco_05,B_060070,eco_05,NA,Nike stockist (Tablet),Nike stockist,Tablet,+jual +nike (Broad),jual nike ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7586,14,[B_060419|att_05]: Mango brand,B_060419|att_05,B_060419,att_05,NA,Mango brand,Mango brand,NA,+mango +brand (Broad),mango brand ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
7587,14,[B_061493|geo_07]: Creed surabaya {ID},B_061493|geo_07,B_061493,geo_07,NA,Creed surabaya,Creed surabaya,NA,+creed +surabaya (Broad),creed surabaya ,Broad,2,-1.0,1,1,0,100,100,0,0,0,0,-1
7588,14,[B_061323]: Contempo Kids {ID},B_061323,B_061323,NA,NA,Contempo Kids,Contempo Kids,NA,+contempo +kids (Broad),contempo kids ,Broad,4,239900.0,1,1,0,100,0,100,0,100,100,4
7589,14,[B_060070|geo_04]: Nike jakarta {ID} (Mobile),B_060070|geo_04,B_060070,geo_04,NA,Nike jakarta (Mobile),Nike jakarta,Mobile,+nike +di +jakarta (Broad),nike di jakarta ,Broad,1,-1.0,1,0,0,100,0,100,100,0,100,-1
7590,14,[B_063356]: K Zoot {ID},B_063356,B_063356,NA,NA,K Zoot,K Zoot,NA,k zoot (Exact),k zoot ,Exact,4,-1.0,1,1,0,100,0,100,0,100,0,-1
7591,14,[B_063356]: K Zoot {ID},B_063356,B_063356,NA,NA,K Zoot,K Zoot,NA,+k +zoot (Broad),k zoot ,Broad,-1,22044.12,-1,-1,-1,0,0,0,0,0,0,1
7592,14,[B_060232]: Chic Simple {ID},B_060232,B_060232,NA,NA,Chic Simple,Chic Simple,NA,+chic +simple (Broad),chic simple ,Broad,1,339130.43,1,0,0,100,0,100,0,0,0,1
7593,14,[B_062653]: Little Zee {ID},B_062653,B_062653,NA,NA,Little Zee,Little Zee,NA,little zee (Exact),little zee ,Exact,3,-1.0,1,1,0,100,0,100,0,0,0,-1
7594,14,[B_063208|geo_04]: Vans jakarta {ID} (Test) (Mobile),B_063208|geo_04,B_063208,geo_04,NA,Vans jakarta (Test) (Mobile),Vans jakarta,Test,+vans +di +jakarta (Broad),vans di jakarta ,Broad,3,-1.0,1,1,0,100,0,100,0,0,0,-1
7595,14,[B_063190|geo_01]: Fitflop indonesia {ID},B_063190|geo_01,B_063190,geo_01,NA,Fitflop indonesia,Fitflop indonesia,NA,fitflop indonesia (Exact),fitflop indonesia ,Exact,2,-1.0,1,1,0,100,0,100,0,100,0,-1
7596,14,[B_063388]: Screenplay {ID},B_063388,B_063388,NA,NA,Screenplay,Screenplay,NA,screenplay (Exact),screenplay ,Exact,2,-1.0,1,1,0,100,0,100,0,100,0,-1
7597,14,[B_060229]: Noche {ID} (Mobile),B_060229,B_060229,NA,NA,Noche (Mobile),Noche,Mobile,noche (Exact),noche ,Exact,2,-1.0,1,1,0,100,0,100,100,0,0,-1
7598,14,[B_060624|eco_05]: Rayban stockist {ID},B_060624|eco_05,B_060624,eco_05,NA,Rayban stockist,Rayban stockist,NA,+jual +ray +ban (Broad),jual ray ban ,Broad,2,-1.0,1,1,0,100,0,100,0,0,0,-1
7599,14,[B_060603|eco_01]: Adidas online {ID},B_060603|eco_01,B_060603,eco_01,NA,Adidas online,Adidas online,NA,+adidas +online (Broad),adidas online ,Broad,2,-1.0,1,1,0,100,0,100,0,0,0,-1
7600,14,[B_060612|geo_04]: Fila jakarta {ID} (Mobile),B_060612|geo_04,B_060612,geo_04,NA,Fila jakarta (Mobile),Fila jakarta,Mobile,+fila +jakarta (Broad),fila jakarta ,Broad,1,-1.0,1,1,0,100,0,100,100,0,0,-1
7601,14,[B_063208|eco_01]: Vans online {ID} (Test) (Mobile),B_063208|eco_01,B_063208,eco_01,NA,Vans online (Test) (Mobile),Vans online,Test,+vans +online (Broad),vans online ,Broad,1,-1.0,1,1,0,100,0,100,100,0,0,-1
7602,14,[B_063208|geo_06]: Vans semarang {ID} (Test),B_063208|geo_06,B_063208,geo_06,NA,Vans semarang (Test),Vans semarang,Test,+vans +semarang (Broad),vans semarang ,Broad,1,-1.0,1,1,0,100,0,100,100,0,0,-1
7603,14,[B_063207|eco_02]: Converse online shop {ID} (Test) (Mobile),B_063207|eco_02,B_063207,eco_02,NA,Converse online shop (Test) (Mobile),Converse online shop,Test,+toko +converse (Broad),toko converse ,Broad,1,-1.0,1,1,0,100,0,100,100,0,0,-1
7604,14,[B_060603|eco_04]: Adidas buy online {ID} (Mobile),B_060603|eco_04,B_060603,eco_04,NA,Adidas buy online (Mobile),Adidas buy online,Mobile,+beli +adidas (Broad),beli adidas ,Broad,1,-1.0,1,1,0,100,0,100,100,0,0,-1
7605,14,[B_061508]: Chevignon {ID},B_061508,B_061508,NA,NA,Chevignon,Chevignon,NA,chevignon (Exact),chevignon ,Exact,1,-1.0,1,1,0,100,0,100,100,0,0,-1
7606,14,[B_060070|dis_04]: Nike cheap {ID} (Mobile),B_060070|dis_04,B_060070,dis_04,NA,Nike cheap (Mobile),Nike cheap,Mobile,+nike +murah (Broad),nike murah ,Broad,1,-1.0,1,1,0,100,0,100,100,0,0,-1
7607,14,[B_062992]: Mug {ID},B_062992,B_062992,NA,NA,Mug,Mug,NA,mug (Exact),mug ,Exact,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7608,14,[B_063235]: shopatvelvet {ID},B_063235,B_063235,NA,NA,shopatvelvet,shopatvelvet,NA,shopatvelvet (Exact),shopatvelvet ,Exact,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7609,14,[B_061341|geo_01]: Cartier indonesia {ID},B_061341|geo_01,B_061341,geo_01,NA,Cartier indonesia,Cartier indonesia,NA,+cartier +indonesia (Broad),cartier indonesia ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7610,14,[B_060657]: Lee Cooper {ID} (Mobile),B_060657,B_060657,NA,NA,Lee Cooper (Mobile),Lee Cooper,Mobile,lee cooper (Exact),lee cooper ,Exact,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7611,14,[B_063207|geo_04]: Converse jakarta {ID} (Test),B_063207|geo_04,B_063207,geo_04,NA,Converse jakarta (Test),Converse jakarta,Test,+converse +jakarta (Broad),converse jakarta ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7612,14,[B_063338|eco_02]: Batik Semar online shop {ID},B_063338|eco_02,B_063338,eco_02,NA,Batik Semar online shop,Batik Semar online shop,NA,+toko +batik +semar (Broad),toko batik semar ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7613,14,[B_061360]: Wellen {ID},B_061360,B_061360,NA,NA,Wellen,Wellen,NA,wellen (Broad),wellen ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7614,14,[B_063364|eco_11]: Extu fashion {ID},B_063364|eco_11,B_063364,eco_11,NA,Extu fashion,Extu fashion,NA,+extu +fashion (Broad),extu fashion ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7615,14,[B_060419|eco_02]: Mango online shop,B_060419|eco_02,B_060419,eco_02,NA,Mango online shop,Mango online shop,NA,+mango +online +shop (Broad),mango online shop ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7616,14,[B_061120|geo_01]: Pierre Cardin indonesia {ID} (Mobile),B_061120|geo_01,B_061120,geo_01,NA,Pierre Cardin indonesia (Mobile),Pierre Cardin indonesia,Mobile,+pierre +cardin +indonesia (Broad),pierre cardin indonesia ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7617,14,[B_060235|geo_04]: Xsml jakarta {ID},B_060235|geo_04,B_060235,geo_04,NA,Xsml jakarta,Xsml jakarta,NA,+xsml +jakarta (Broad),xsml jakarta ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7618,14,[B_060231|dis_02]: Icons price {ID},B_060231|dis_02,B_060231,dis_02,NA,Icons price,Icons price,NA,+harga +icon (Broad),harga icon ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7619,14,[B_061298]: Viena Fair {ID},B_061298,B_061298,NA,NA,Viena Fair,Viena Fair,NA,viena fair (Exact),viena fair ,Exact,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7620,14,[B_062794|eco_01]: Berries online {ID},B_062794|eco_01,B_062794,eco_01,NA,Berries online,Berries online,NA,+berries +online (Broad),berries online ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7621,14,[B_061515]: National Geographic {ID} (Mobile),B_061515,B_061515,NA,NA,National Geographic (Mobile),National Geographic,Mobile,national geographic (Exact),national geographic ,Exact,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7622,14,[B_060606|att_01]: Surfer Girl collection {ID},B_060606|att_01,B_060606,att_01,NA,Surfer Girl collection,Surfer Girl collection,NA,surfer girls kartun (Broad),surfer girls kartun ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7623,14,[B_061476]: Bcbg Generation {ID},B_061476,B_061476,NA,NA,Bcbg Generation,Bcbg Generation,NA,+bcbg +generation (Broad),bcbg generation ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7624,14,[B_060669|dis_04]: Geulis cheap {ID},B_060669|dis_04,B_060669,dis_04,NA,Geulis cheap,Geulis cheap,NA,+geulis +murah (Broad),geulis murah ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7625,14,[B_062534|geo_01]: Rhumell indonesia {ID},B_062534|geo_01,B_062534,geo_01,NA,Rhumell indonesia,Rhumell indonesia,NA,+rhumell +indonesia (Broad),rhumell indonesia ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7626,14,[B_060967]: Loushkii {ID},B_060967,B_060967,NA,NA,Loushkii,Loushkii,NA,loushkii (Exact),loushkii ,Exact,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7627,14,[B_063205]: Umbro {ID} (Test),B_063205,B_063205,NA,NA,Umbro (Test),Umbro,Test,umbro (Phrase),umbro ,Phrase,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7628,14,[B_062891]: calliope {ID},B_062891,B_062891,NA,NA,calliope,calliope,NA,calliope (Exact),calliope ,Exact,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7629,14,[B_063169]: Dc Comics Super Heroes {ID},B_063169,B_063169,NA,NA,Dc Comics Super Heroes,Dc Comics Super Heroes,NA,dc comics super heroes (Broad),dc comics super heroes ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
7630,14,[B_060218|eco_02]: Havaianas online shop {ID},B_060218|eco_02,B_060218,eco_02,NA,Havaianas online shop,Havaianas online shop,NA,havaianas online store (Phrase),havaianas online store ,Phrase,2,-1.0,1,0,0,100,0,100,0,100,0,-1
7631,14,[B_060070|eco_09]: Nike official site {ID} (Tablet),B_060070|eco_09,B_060070,eco_09,NA,Nike official site (Tablet),Nike official site,Tablet,+website +resmi +nike (Broad),website resmi nike ,Broad,2,-1.0,1,0,0,100,0,100,100,0,0,-1
7632,14,[B_060088|geo_01]: Hush Puppies indonesia {ID},B_060088|geo_01,B_060088,geo_01,NA,Hush Puppies indonesia,Hush Puppies indonesia,NA,+hush +puppies +indonesia (Broad),hush puppies indonesia ,Broad,2,-1.0,1,0,0,100,0,100,100,0,0,-1
7633,14,[B_063306]: Kuta Lines {ID},B_063306,B_063306,NA,NA,Kuta Lines,Kuta Lines,NA,+Kuta +Lines (Broad),kuta lines ,Broad,2,-1.0,1,0,0,100,0,100,0,0,0,-1
7634,14,[B_060624|dis_02]: Rayban price {ID},B_060624|dis_02,B_060624,dis_02,NA,Rayban price,Rayban price,NA,+harga +rayban (Broad),harga rayban ,Broad,2,-1.0,1,0,0,100,0,100,0,0,0,-1
7635,14,[B_060388]: Calvin Klein {ID},B_060388,B_060388,NA,NA,Calvin Klein,Calvin Klein,NA,calvin klein (Phrase),calvin klein ,Phrase,1,-1.0,1,0,0,100,0,100,100,0,0,-1
7636,14,[B_062964]: Valencia {ID},B_062964,B_062964,NA,NA,Valencia,Valencia,NA,+valencia (Broad),valencia ,Broad,1,-1.0,1,0,0,100,0,100,100,0,0,-1
7637,14,[B_060603|eco_04]: Adidas buy online {ID},B_060603|eco_04,B_060603,eco_04,NA,Adidas buy online,Adidas buy online,NA,+beli +adidas (Broad),beli adidas ,Broad,1,-1.0,1,0,0,100,0,100,0,0,0,-1
7638,14,[B_063197]: Beverly Hills Polo Club {ID},B_063197,B_063197,NA,NA,Beverly Hills Polo Club,Beverly Hills Polo Club,NA,beverly hills polo club (Exact),beverly hills polo club ,Exact,1,-1.0,1,0,0,100,0,100,0,0,0,-1
7639,14,[B_060603|att_02]: Adidas latest {ID} (Mobile),B_060603|att_02,B_060603,att_02,NA,Adidas latest (Mobile),Adidas latest,Mobile,-1,NA,NA,1,-1.0,1,0,0,100,0,100,0,0,0,-1
7640,14,[B_062805]: Tan Living {ID},B_062805,B_062805,NA,NA,Tan Living,Tan Living,NA,+tan +living (Broad),tan living ,Broad,1,-1.0,1,0,0,100,0,100,0,0,0,-1
7641,14,[B_063351|gen_01]: Yongki Komaladi women {ID} (Test),B_063351|gen_01,B_063351,gen_01,NA,Yongki Komaladi women (Test),Yongki Komaladi women,Test,+yongki +komaladi +wanita (Broad),yongki komaladi wanita ,Broad,1,-1.0,1,0,0,100,0,100,0,0,0,-1
7642,14,[B_062657]: Moozee {ID},B_062657,B_062657,NA,NA,Moozee,Moozee,NA,+moozee (Broad),moozee ,Broad,1,-1.0,1,0,0,100,0,100,0,0,0,-1
7643,14,[B_060034|eco_05]: Melissa stockist {ID} (Mobile),B_060034|eco_05,B_060034,eco_05,NA,Melissa stockist (Mobile),Melissa stockist,Mobile,+jual +melissa (Broad),jual melissa ,Broad,1,-1.0,1,0,0,100,0,100,0,0,0,-1
7644,14,[B_061494]: Fcuk {ID},B_061494,B_061494,NA,NA,Fcuk,Fcuk,NA,fcuk (Exact),fcuk ,Exact,1,-1.0,1,0,0,100,0,100,0,0,0,-1
7645,14,[B_063254]: Mineola {ID},B_063254,B_063254,NA,NA,Mineola,Mineola,NA,MINEOLA (Exact),mineola ,Exact,1,-1.0,1,0,0,100,0,100,0,0,0,-1
7646,14,[B_062656]: Good Night {ID},B_062656,B_062656,NA,NA,Good Night,Good Night,NA,+good +night (Broad),good night ,Broad,1,-1.0,1,0,0,100,0,100,0,0,0,-1
